Strain,enviro.x,OD.x,enviro.y,OD.y,MIC50
A51,8,1.5994201718443135,16,2.0583240400779084,>32
A51,8,1.5994201718443135,32,1.8762531317996145,>32
A51,16,2.0583240400779084,0.5,1.3749725258497845,>32
A51,16,2.0583240400779084,1,1.8796603066913722,>32
A51,16,2.0583240400779084,2,1.695672862536464,>32
A51,16,2.0583240400779084,4,1.5808936583703814,>32
A51,16,2.0583240400779084,8,1.5994201718443135,>32
A51,16,2.0583240400779084,16,2.0583240400779084,>32
A51,16,2.0583240400779084,32,1.8762531317996145,>32
A51,32,1.8762531317996145,0.5,1.3749725258497845,>32
A51,32,1.8762531317996145,1,1.8796603066913722,>32
A51,32,1.8762531317996145,2,1.695672862536464,>32
A51,32,1.8762531317996145,4,1.5808936583703814,>32
A51,32,1.8762531317996145,8,1.5994201718443135,>32
A51,32,1.8762531317996145,16,2.0583240400779084,>32
A51,32,1.8762531317996145,32,1.8762531317996145,>32
A53,0.5,1.4163842901114814,0.5,1.4163842901114814,1
A53,0.5,1.4163842901114814,1,1.5635308489297342,1
A53,0.5,1.4163842901114814,2,1.5806133804707039,1
A53,0.5,1.4163842901114814,4,1.5982878809264596,1
A53,0.5,1.4163842901114814,8,1.655201463733749,1
A53,0.5,1.4163842901114814,16,1.5051796273293925,1
A53,0.5,1.4163842901114814,32,1.3934666364104777,1
A53,1,1.5635308489297342,0.5,1.4163842901114814,1
A53,1,1.5635308489297342,1,1.5635308489297342,1
A53,1,1.5635308489297342,2,1.5806133804707039,1
A53,1,1.5635308489297342,4,1.5982878809264596,1
A53,1,1.5635308489297342,8,1.655201463733749,1
A53,1,1.5635308489297342,16,1.5051796273293925,1
A53,1,1.5635308489297342,32,1.3934666364104777,1
A53,2,1.5806133804707039,0.5,1.4163842901114814,1
A53,2,1.5806133804707039,1,1.5635308489297342,1
A53,2,1.5806133804707039,2,1.5806133804707039,1
A53,2,1.5806133804707039,4,1.5982878809264596,1
A53,2,1.5806133804707039,8,1.655201463733749,1
A53,2,1.5806133804707039,16,1.5051796273293925,1
A53,2,1.5806133804707039,32,1.3934666364104777,1
A53,4,1.5982878809264596,0.5,1.4163842901114814,1
A53,4,1.5982878809264596,1,1.5635308489297342,1
A53,4,1.5982878809264596,2,1.5806133804707039,1
A53,4,1.5982878809264596,4,1.5982878809264596,1
A53,4,1.5982878809264596,8,1.655201463733749,1
A53,4,1.5982878809264596,16,1.5051796273293925,1
A53,4,1.5982878809264596,32,1.3934666364104777,1
A53,8,1.655201463733749,0.5,1.4163842901114814,1
A53,8,1.655201463733749,1,1.5635308489297342,1
A53,8,1.655201463733749,2,1.5806133804707039,1
A53,8,1.655201463733749,4,1.5982878809264596,1
A53,8,1.655201463733749,8,1.655201463733749,1
A53,8,1.655201463733749,16,1.5051796273293925,1
A53,8,1.655201463733749,32,1.3934666364104777,1
A53,16,1.5051796273293925,0.5,1.4163842901114814,1
A53,16,1.5051796273293925,1,1.5635308489297342,1
A53,16,1.5051796273293925,2,1.5806133804707039,1
A53,16,1.5051796273293925,4,1.5982878809264596,1
A53,16,1.5051796273293925,8,1.655201463733749,1
A53,16,1.5051796273293925,16,1.5051796273293925,1
A53,16,1.5051796273293925,32,1.3934666364104777,1
A53,32,1.3934666364104777,0.5,1.4163842901114814,1
A53,32,1.3934666364104777,1,1.5635308489297342,1
A53,32,1.3934666364104777,2,1.5806133804707039,1
A53,32,1.3934666364104777,4,1.5982878809264596,1
A53,32,1.3934666364104777,8,1.655201463733749,1
A53,32,1.3934666364104777,16,1.5051796273293925,1
A53,32,1.3934666364104777,32,1.3934666364104777,1
A54,0.5,1.389140221492749,0.5,1.389140221492749,2
A54,0.5,1.389140221492749,1,1.6852230350810788,2
A54,0.5,1.389140221492749,2,1.4451473849557914,2
A54,0.5,1.389140221492749,4,1.5244384253641432,2
A54,0.5,1.389140221492749,8,1.6550169244493258,2
A54,0.5,1.389140221492749,16,1.6790087571125671,2
A54,0.5,1.389140221492749,32,1.5004465927009019,2
A54,1,1.6852230350810788,0.5,1.389140221492749,2
A54,1,1.6852230350810788,1,1.6852230350810788,2
A54,1,1.6852230350810788,2,1.4451473849557914,2
A54,1,1.6852230350810788,4,1.5244384253641432,2
A54,1,1.6852230350810788,8,1.6550169244493258,2
A54,1,1.6852230350810788,16,1.6790087571125671,2
A54,1,1.6852230350810788,32,1.5004465927009019,2
A54,2,1.4451473849557914,0.5,1.389140221492749,2
A54,2,1.4451473849557914,1,1.6852230350810788,2
A54,2,1.4451473849557914,2,1.4451473849557914,2
A54,2,1.4451473849557914,4,1.5244384253641432,2
A54,2,1.4451473849557914,8,1.6550169244493258,2
A54,2,1.4451473849557914,16,1.6790087571125671,2
A54,2,1.4451473849557914,32,1.5004465927009019,2
A54,4,1.5244384253641432,0.5,1.389140221492749,2
A54,4,1.5244384253641432,1,1.6852230350810788,2
A54,4,1.5244384253641432,2,1.4451473849557914,2
A54,4,1.5244384253641432,4,1.5244384253641432,2
A54,4,1.5244384253641432,8,1.6550169244493258,2
A54,4,1.5244384253641432,16,1.6790087571125671,2
A54,4,1.5244384253641432,32,1.5004465927009019,2
A54,8,1.6550169244493258,0.5,1.389140221492749,2
A54,8,1.6550169244493258,1,1.6852230350810788,2
A54,8,1.6550169244493258,2,1.4451473849557914,2
A54,8,1.6550169244493258,4,1.5244384253641432,2
A54,8,1.6550169244493258,8,1.6550169244493258,2
A54,8,1.6550169244493258,16,1.6790087571125671,2
A54,8,1.6550169244493258,32,1.5004465927009019,2
A54,16,1.6790087571125671,0.5,1.389140221492749,2
A54,16,1.6790087571125671,1,1.6852230350810788,2
A54,16,1.6790087571125671,2,1.4451473849557914,2
A54,16,1.6790087571125671,4,1.5244384253641432,2
A54,16,1.6790087571125671,8,1.6550169244493258,2
A54,16,1.6790087571125671,16,1.6790087571125671,2
A54,16,1.6790087571125671,32,1.5004465927009019,2
A54,32,1.5004465927009019,0.5,1.389140221492749,2
A54,32,1.5004465927009019,1,1.6852230350810788,2
A54,32,1.5004465927009019,2,1.4451473849557914,2
A54,32,1.5004465927009019,4,1.5244384253641432,2
A54,32,1.5004465927009019,8,1.6550169244493258,2
A54,32,1.5004465927009019,16,1.6790087571125671,2
A54,32,1.5004465927009019,32,1.5004465927009019,2
A55,0.5,1.3126464839692287,0.5,1.3126464839692287,1
A55,0.5,1.3126464839692287,1,1.5779079589433398,1
A55,0.5,1.3126464839692287,2,1.2669350413378664,1
A55,0.5,1.3126464839692287,4,1.2332707030453116,1
A55,0.5,1.3126464839692287,8,1.2796576842377283,1
A55,0.5,1.3126464839692287,16,1.4262495519865792,1
A55,0.5,1.3126464839692287,32,1.4348063737599377,1
A55,1,1.5779079589433398,0.5,1.3126464839692287,1
A55,1,1.5779079589433398,1,1.5779079589433398,1
A55,1,1.5779079589433398,2,1.2669350413378664,1
A55,1,1.5779079589433398,4,1.2332707030453116,1
A55,1,1.5779079589433398,8,1.2796576842377283,1
A55,1,1.5779079589433398,16,1.4262495519865792,1
A55,1,1.5779079589433398,32,1.4348063737599377,1
A55,2,1.2669350413378664,0.5,1.3126464839692287,1
A55,2,1.2669350413378664,1,1.5779079589433398,1
A55,2,1.2669350413378664,2,1.2669350413378664,1
A55,2,1.2669350413378664,4,1.2332707030453116,1
A55,2,1.2669350413378664,8,1.2796576842377283,1
A55,2,1.2669350413378664,16,1.4262495519865792,1
A55,2,1.2669350413378664,32,1.4348063737599377,1
A55,4,1.2332707030453116,0.5,1.3126464839692287,1
A55,4,1.2332707030453116,1,1.5779079589433398,1
A55,4,1.2332707030453116,2,1.2669350413378664,1
A55,4,1.2332707030453116,4,1.2332707030453116,1
A55,4,1.2332707030453116,8,1.2796576842377283,1
A55,4,1.2332707030453116,16,1.4262495519865792,1
A55,4,1.2332707030453116,32,1.4348063737599377,1
A55,8,1.2796576842377283,0.5,1.3126464839692287,1
A55,8,1.2796576842377283,1,1.5779079589433398,1
A55,8,1.2796576842377283,2,1.2669350413378664,1
A55,8,1.2796576842377283,4,1.2332707030453116,1
A55,8,1.2796576842377283,8,1.2796576842377283,1
A55,8,1.2796576842377283,16,1.4262495519865792,1
A55,8,1.2796576842377283,32,1.4348063737599377,1
A55,16,1.4262495519865792,0.5,1.3126464839692287,1
A55,16,1.4262495519865792,1,1.5779079589433398,1
A55,16,1.4262495519865792,2,1.2669350413378664,1
A55,16,1.4262495519865792,4,1.2332707030453116,1
A55,16,1.4262495519865792,8,1.2796576842377283,1
A55,16,1.4262495519865792,16,1.4262495519865792,1
A55,16,1.4262495519865792,32,1.4348063737599377,1
A55,32,1.4348063737599377,0.5,1.3126464839692287,1
A55,32,1.4348063737599377,1,1.5779079589433398,1
A55,32,1.4348063737599377,2,1.2669350413378664,1
A55,32,1.4348063737599377,4,1.2332707030453116,1
A55,32,1.4348063737599377,8,1.2796576842377283,1
A55,32,1.4348063737599377,16,1.4262495519865792,1
A55,32,1.4348063737599377,32,1.4348063737599377,1
A56,0.5,1.3441485916401563,0.5,1.3441485916401563,>32
A56,0.5,1.3441485916401563,1,1.4604247821287586,>32
A56,0.5,1.3441485916401563,2,1.4174174487267874,>32
A56,0.5,1.3441485916401563,4,1.422734719038304,>32
A56,0.5,1.3441485916401563,8,1.4537781942393633,>32
A56,0.5,1.3441485916401563,16,1.5297056864817526,>32
A56,0.5,1.3441485916401563,32,1.5096877276619258,>32
A56,1,1.4604247821287586,0.5,1.3441485916401563,>32
A56,1,1.4604247821287586,1,1.4604247821287586,>32
A56,1,1.4604247821287586,2,1.4174174487267874,>32
A56,1,1.4604247821287586,4,1.422734719038304,>32
A56,1,1.4604247821287586,8,1.4537781942393633,>32
A56,1,1.4604247821287586,16,1.5297056864817526,>32
A56,1,1.4604247821287586,32,1.5096877276619258,>32
A56,2,1.4174174487267874,0.5,1.3441485916401563,>32
A56,2,1.4174174487267874,1,1.4604247821287586,>32
A56,2,1.4174174487267874,2,1.4174174487267874,>32
A56,2,1.4174174487267874,4,1.422734719038304,>32
A56,2,1.4174174487267874,8,1.4537781942393633,>32
A56,2,1.4174174487267874,16,1.5297056864817526,>32
A56,2,1.4174174487267874,32,1.5096877276619258,>32
A56,4,1.422734719038304,0.5,1.3441485916401563,>32
A56,4,1.422734719038304,1,1.4604247821287586,>32
A56,4,1.422734719038304,2,1.4174174487267874,>32
A56,4,1.422734719038304,4,1.422734719038304,>32
A56,4,1.422734719038304,8,1.4537781942393633,>32
A56,4,1.422734719038304,16,1.5297056864817526,>32
A56,4,1.422734719038304,32,1.5096877276619258,>32
A56,8,1.4537781942393633,0.5,1.3441485916401563,>32
A56,8,1.4537781942393633,1,1.4604247821287586,>32
A56,8,1.4537781942393633,2,1.4174174487267874,>32
A56,8,1.4537781942393633,4,1.422734719038304,>32
A56,8,1.4537781942393633,8,1.4537781942393633,>32
A56,8,1.4537781942393633,16,1.5297056864817526,>32
A56,8,1.4537781942393633,32,1.5096877276619258,>32
A56,16,1.5297056864817526,0.5,1.3441485916401563,>32
A56,16,1.5297056864817526,1,1.4604247821287586,>32
A56,16,1.5297056864817526,2,1.4174174487267874,>32
A56,16,1.5297056864817526,4,1.422734719038304,>32
A56,16,1.5297056864817526,8,1.4537781942393633,>32
A56,16,1.5297056864817526,16,1.5297056864817526,>32
A56,16,1.5297056864817526,32,1.5096877276619258,>32
A56,32,1.5096877276619258,0.5,1.3441485916401563,>32
A56,32,1.5096877276619258,1,1.4604247821287586,>32
A56,32,1.5096877276619258,2,1.4174174487267874,>32
A56,32,1.5096877276619258,4,1.422734719038304,>32
A56,32,1.5096877276619258,8,1.4537781942393633,>32
A56,32,1.5096877276619258,16,1.5297056864817526,>32
A56,32,1.5096877276619258,32,1.5096877276619258,>32
A57,0.5,1.370902315402398,0.5,1.370902315402398,1
A57,0.5,1.370902315402398,1,1.5499024926884193,1
A57,0.5,1.370902315402398,2,1.4676934384212856,1
A57,0.5,1.370902315402398,4,1.5756852809161577,1
A57,0.5,1.370902315402398,8,1.5510296091136755,1
A57,0.5,1.370902315402398,16,1.561384991270718,1
A57,0.5,1.370902315402398,32,1.5178501193451923,1
A57,1,1.5499024926884193,0.5,1.370902315402398,1
A57,1,1.5499024926884193,1,1.5499024926884193,1
A57,1,1.5499024926884193,2,1.4676934384212856,1
A57,1,1.5499024926884193,4,1.5756852809161577,1
A57,1,1.5499024926884193,8,1.5510296091136755,1
A57,1,1.5499024926884193,16,1.561384991270718,1
A57,1,1.5499024926884193,32,1.5178501193451923,1
A57,2,1.4676934384212856,0.5,1.370902315402398,1
A57,2,1.4676934384212856,1,1.5499024926884193,1
A57,2,1.4676934384212856,2,1.4676934384212856,1
A57,2,1.4676934384212856,4,1.5756852809161577,1
A57,2,1.4676934384212856,8,1.5510296091136755,1
A57,2,1.4676934384212856,16,1.561384991270718,1
A57,2,1.4676934384212856,32,1.5178501193451923,1
A57,4,1.5756852809161577,0.5,1.370902315402398,1
A57,4,1.5756852809161577,1,1.5499024926884193,1
A57,4,1.5756852809161577,2,1.4676934384212856,1
A57,4,1.5756852809161577,4,1.5756852809161577,1
A57,4,1.5756852809161577,8,1.5510296091136755,1
A57,4,1.5756852809161577,16,1.561384991270718,1
A57,4,1.5756852809161577,32,1.5178501193451923,1
A57,8,1.5510296091136755,0.5,1.370902315402398,1
A57,8,1.5510296091136755,1,1.5499024926884193,1
A57,8,1.5510296091136755,2,1.4676934384212856,1
A57,8,1.5510296091136755,4,1.5756852809161577,1
A57,8,1.5510296091136755,8,1.5510296091136755,1
A57,8,1.5510296091136755,16,1.561384991270718,1
A57,8,1.5510296091136755,32,1.5178501193451923,1
A57,16,1.561384991270718,0.5,1.370902315402398,1
A57,16,1.561384991270718,1,1.5499024926884193,1
A57,16,1.561384991270718,2,1.4676934384212856,1
A57,16,1.561384991270718,4,1.5756852809161577,1
A57,16,1.561384991270718,8,1.5510296091136755,1
A57,16,1.561384991270718,16,1.561384991270718,1
A57,16,1.561384991270718,32,1.5178501193451923,1
A57,32,1.5178501193451923,0.5,1.370902315402398,1
A57,32,1.5178501193451923,1,1.5499024926884193,1
A57,32,1.5178501193451923,2,1.4676934384212856,1
A57,32,1.5178501193451923,4,1.5756852809161577,1
A57,32,1.5178501193451923,8,1.5510296091136755,1
A57,32,1.5178501193451923,16,1.561384991270718,1
A57,32,1.5178501193451923,32,1.5178501193451923,1
A58,0.5,1.4442570726928763,0.5,1.4442570726928763,1
A58,0.5,1.4442570726928763,1,1.5271977133599561,1
A58,0.5,1.4442570726928763,2,1.4727280426141722,1
A58,0.5,1.4442570726928763,4,1.7071151031146983,1
A58,0.5,1.4442570726928763,8,1.5885259370839793,1
A58,0.5,1.4442570726928763,16,1.6185121687097699,1
A58,0.5,1.4442570726928763,32,1.6904472243652564,1
A58,1,1.5271977133599561,0.5,1.4442570726928763,1
A58,1,1.5271977133599561,1,1.5271977133599561,1
A58,1,1.5271977133599561,2,1.4727280426141722,1
A58,1,1.5271977133599561,4,1.7071151031146983,1
A58,1,1.5271977133599561,8,1.5885259370839793,1
A58,1,1.5271977133599561,16,1.6185121687097699,1
A58,1,1.5271977133599561,32,1.6904472243652564,1
A58,2,1.4727280426141722,0.5,1.4442570726928763,1
A58,2,1.4727280426141722,1,1.5271977133599561,1
A58,2,1.4727280426141722,2,1.4727280426141722,1
A58,2,1.4727280426141722,4,1.7071151031146983,1
A58,2,1.4727280426141722,8,1.5885259370839793,1
A58,2,1.4727280426141722,16,1.6185121687097699,1
A58,2,1.4727280426141722,32,1.6904472243652564,1
A58,4,1.7071151031146983,0.5,1.4442570726928763,1
A58,4,1.7071151031146983,1,1.5271977133599561,1
A58,4,1.7071151031146983,2,1.4727280426141722,1
A58,4,1.7071151031146983,4,1.7071151031146983,1
A58,4,1.7071151031146983,8,1.5885259370839793,1
A58,4,1.7071151031146983,16,1.6185121687097699,1
A58,4,1.7071151031146983,32,1.6904472243652564,1
A58,8,1.5885259370839793,0.5,1.4442570726928763,1
A58,8,1.5885259370839793,1,1.5271977133599561,1
A58,8,1.5885259370839793,2,1.4727280426141722,1
A58,8,1.5885259370839793,4,1.7071151031146983,1
A58,8,1.5885259370839793,8,1.5885259370839793,1
A58,8,1.5885259370839793,16,1.6185121687097699,1
A58,8,1.5885259370839793,32,1.6904472243652564,1
A58,16,1.6185121687097699,0.5,1.4442570726928763,1
A58,16,1.6185121687097699,1,1.5271977133599561,1
A58,16,1.6185121687097699,2,1.4727280426141722,1
A58,16,1.6185121687097699,4,1.7071151031146983,1
A58,16,1.6185121687097699,8,1.5885259370839793,1
A58,16,1.6185121687097699,16,1.6185121687097699,1
A58,16,1.6185121687097699,32,1.6904472243652564,1
A58,32,1.6904472243652564,0.5,1.4442570726928763,1
A58,32,1.6904472243652564,1,1.5271977133599561,1
A58,32,1.6904472243652564,2,1.4727280426141722,1
A58,32,1.6904472243652564,4,1.7071151031146983,1
A58,32,1.6904472243652564,8,1.5885259370839793,1
A58,32,1.6904472243652564,16,1.6185121687097699,1
A58,32,1.6904472243652564,32,1.6904472243652564,1
A59,0.5,1.3107145674887386,0.5,1.3107145674887386,1
A59,0.5,1.3107145674887386,1,1.368121415985503,1
A59,0.5,1.3107145674887386,2,1.4050150843257012,1
A59,0.5,1.3107145674887386,4,1.5534162960810811,1
A59,0.5,1.3107145674887386,8,1.5238111935840584,1
A59,0.5,1.3107145674887386,16,1.3817217295691606,1
A59,0.5,1.3107145674887386,32,1.4168120414120782,1
A59,1,1.368121415985503,0.5,1.3107145674887386,1
A59,1,1.368121415985503,1,1.368121415985503,1
A59,1,1.368121415985503,2,1.4050150843257012,1
A59,1,1.368121415985503,4,1.5534162960810811,1
A59,1,1.368121415985503,8,1.5238111935840584,1
A59,1,1.368121415985503,16,1.3817217295691606,1
A59,1,1.368121415985503,32,1.4168120414120782,1
A59,2,1.4050150843257012,0.5,1.3107145674887386,1
A59,2,1.4050150843257012,1,1.368121415985503,1
A59,2,1.4050150843257012,2,1.4050150843257012,1
A59,2,1.4050150843257012,4,1.5534162960810811,1
A59,2,1.4050150843257012,8,1.5238111935840584,1
A59,2,1.4050150843257012,16,1.3817217295691606,1
A59,2,1.4050150843257012,32,1.4168120414120782,1
A59,4,1.5534162960810811,0.5,1.3107145674887386,1
A59,4,1.5534162960810811,1,1.368121415985503,1
A59,4,1.5534162960810811,2,1.4050150843257012,1
A59,4,1.5534162960810811,4,1.5534162960810811,1
A59,4,1.5534162960810811,8,1.5238111935840584,1
A59,4,1.5534162960810811,16,1.3817217295691606,1
A59,4,1.5534162960810811,32,1.4168120414120782,1
A59,8,1.5238111935840584,0.5,1.3107145674887386,1
A59,8,1.5238111935840584,1,1.368121415985503,1
A59,8,1.5238111935840584,2,1.4050150843257012,1
A59,8,1.5238111935840584,4,1.5534162960810811,1
A59,8,1.5238111935840584,8,1.5238111935840584,1
A59,8,1.5238111935840584,16,1.3817217295691606,1
A59,8,1.5238111935840584,32,1.4168120414120782,1
A59,16,1.3817217295691606,0.5,1.3107145674887386,1
A59,16,1.3817217295691606,1,1.368121415985503,1
A59,16,1.3817217295691606,2,1.4050150843257012,1
A59,16,1.3817217295691606,4,1.5534162960810811,1
A59,16,1.3817217295691606,8,1.5238111935840584,1
A59,16,1.3817217295691606,16,1.3817217295691606,1
A59,16,1.3817217295691606,32,1.4168120414120782,1
A59,32,1.4168120414120782,0.5,1.3107145674887386,1
A59,32,1.4168120414120782,1,1.368121415985503,1
A59,32,1.4168120414120782,2,1.4050150843257012,1
A59,32,1.4168120414120782,4,1.5534162960810811,1
A59,32,1.4168120414120782,8,1.5238111935840584,1
A59,32,1.4168120414120782,16,1.3817217295691606,1
A59,32,1.4168120414120782,32,1.4168120414120782,1
A60,0.5,1.3590943321771967,0.5,1.3590943321771967,4
A60,0.5,1.3590943321771967,1,1.5167014147163316,4
A60,0.5,1.3590943321771967,2,1.4879998054360417,4
A60,0.5,1.3590943321771967,4,1.584319241090949,4
A60,0.5,1.3590943321771967,8,1.5541789546537523,4
A60,0.5,1.3590943321771967,16,1.537490299633634,4
A60,0.5,1.3590943321771967,32,1.4172168893162294,4
A60,1,1.5167014147163316,0.5,1.3590943321771967,4
A60,1,1.5167014147163316,1,1.5167014147163316,4
A60,1,1.5167014147163316,2,1.4879998054360417,4
A60,1,1.5167014147163316,4,1.584319241090949,4
A60,1,1.5167014147163316,8,1.5541789546537523,4
A60,1,1.5167014147163316,16,1.537490299633634,4
A60,1,1.5167014147163316,32,1.4172168893162294,4
A60,2,1.4879998054360417,0.5,1.3590943321771967,4
A60,2,1.4879998054360417,1,1.5167014147163316,4
A60,2,1.4879998054360417,2,1.4879998054360417,4
A60,2,1.4879998054360417,4,1.584319241090949,4
A60,2,1.4879998054360417,8,1.5541789546537523,4
A60,2,1.4879998054360417,16,1.537490299633634,4
A60,2,1.4879998054360417,32,1.4172168893162294,4
A60,4,1.584319241090949,0.5,1.3590943321771967,4
A60,4,1.584319241090949,1,1.5167014147163316,4
A60,4,1.584319241090949,2,1.4879998054360417,4
A60,4,1.584319241090949,4,1.584319241090949,4
A60,4,1.584319241090949,8,1.5541789546537523,4
A60,4,1.584319241090949,16,1.537490299633634,4
A60,4,1.584319241090949,32,1.4172168893162294,4
A60,8,1.5541789546537523,0.5,1.3590943321771967,4
A60,8,1.5541789546537523,1,1.5167014147163316,4
A60,8,1.5541789546537523,2,1.4879998054360417,4
A60,8,1.5541789546537523,4,1.584319241090949,4
A60,8,1.5541789546537523,8,1.5541789546537523,4
A60,8,1.5541789546537523,16,1.537490299633634,4
A60,8,1.5541789546537523,32,1.4172168893162294,4
A60,16,1.537490299633634,0.5,1.3590943321771967,4
A60,16,1.537490299633634,1,1.5167014147163316,4
A60,16,1.537490299633634,2,1.4879998054360417,4
A60,16,1.537490299633634,4,1.584319241090949,4
A60,16,1.537490299633634,8,1.5541789546537523,4
A60,16,1.537490299633634,16,1.537490299633634,4
A60,16,1.537490299633634,32,1.4172168893162294,4
A60,32,1.4172168893162294,0.5,1.3590943321771967,4
A60,32,1.4172168893162294,1,1.5167014147163316,4
A60,32,1.4172168893162294,2,1.4879998054360417,4
A60,32,1.4172168893162294,4,1.584319241090949,4
A60,32,1.4172168893162294,8,1.5541789546537523,4
A60,32,1.4172168893162294,16,1.537490299633634,4
A60,32,1.4172168893162294,32,1.4172168893162294,4
A61,0.5,1.022344064630389,0.5,1.022344064630389,1
A61,0.5,1.022344064630389,1,1.1397445458352362,1
A61,0.5,1.022344064630389,2,1.1202516357483938,1
A61,0.5,1.022344064630389,4,1.4285940316675403,1
A61,0.5,1.022344064630389,8,1.3599258256797992,1
A61,0.5,1.022344064630389,16,1.5513107610778905,1
A61,0.5,1.022344064630389,32,1.3550525981580888,1
A61,1,1.1397445458352362,0.5,1.022344064630389,1
A61,1,1.1397445458352362,1,1.1397445458352362,1
A61,1,1.1397445458352362,2,1.1202516357483938,1
A61,1,1.1397445458352362,4,1.4285940316675403,1
A61,1,1.1397445458352362,8,1.3599258256797992,1
A61,1,1.1397445458352362,16,1.5513107610778905,1
A61,1,1.1397445458352362,32,1.3550525981580888,1
A61,2,1.1202516357483938,0.5,1.022344064630389,1
A61,2,1.1202516357483938,1,1.1397445458352362,1
A61,2,1.1202516357483938,2,1.1202516357483938,1
A61,2,1.1202516357483938,4,1.4285940316675403,1
A61,2,1.1202516357483938,8,1.3599258256797992,1
A61,2,1.1202516357483938,16,1.5513107610778905,1
A61,2,1.1202516357483938,32,1.3550525981580888,1
A61,4,1.4285940316675403,0.5,1.022344064630389,1
A61,4,1.4285940316675403,1,1.1397445458352362,1
A61,4,1.4285940316675403,2,1.1202516357483938,1
A61,4,1.4285940316675403,4,1.4285940316675403,1
A61,4,1.4285940316675403,8,1.3599258256797992,1
A61,4,1.4285940316675403,16,1.5513107610778905,1
A61,4,1.4285940316675403,32,1.3550525981580888,1
A61,8,1.3599258256797992,0.5,1.022344064630389,1
A61,8,1.3599258256797992,1,1.1397445458352362,1
A61,8,1.3599258256797992,2,1.1202516357483938,1
A61,8,1.3599258256797992,4,1.4285940316675403,1
A61,8,1.3599258256797992,8,1.3599258256797992,1
A61,8,1.3599258256797992,16,1.5513107610778905,1
A61,8,1.3599258256797992,32,1.3550525981580888,1
A61,16,1.5513107610778905,0.5,1.022344064630389,1
A61,16,1.5513107610778905,1,1.1397445458352362,1
A61,16,1.5513107610778905,2,1.1202516357483938,1
A61,16,1.5513107610778905,4,1.4285940316675403,1
A61,16,1.5513107610778905,8,1.3599258256797992,1
A61,16,1.5513107610778905,16,1.5513107610778905,1
A61,16,1.5513107610778905,32,1.3550525981580888,1
A61,32,1.3550525981580888,0.5,1.022344064630389,1
A61,32,1.3550525981580888,1,1.1397445458352362,1
A61,32,1.3550525981580888,2,1.1202516357483938,1
A61,32,1.3550525981580888,4,1.4285940316675403,1
A61,32,1.3550525981580888,8,1.3599258256797992,1
A61,32,1.3550525981580888,16,1.5513107610778905,1
A61,32,1.3550525981580888,32,1.3550525981580888,1
A62,0.5,1.308244655049533,0.5,1.308244655049533,1
A62,0.5,1.308244655049533,1,1.5054737890628056,1
A62,0.5,1.308244655049533,2,1.4702493087145814,1
A62,0.5,1.308244655049533,4,1.497436457237318,1
A62,0.5,1.308244655049533,8,1.5924866423039554,1
A62,0.5,1.308244655049533,16,1.623867181344338,1
A62,0.5,1.308244655049533,32,1.5061726874824133,1
A62,1,1.5054737890628056,0.5,1.308244655049533,1
A62,1,1.5054737890628056,1,1.5054737890628056,1
A62,1,1.5054737890628056,2,1.4702493087145814,1
A62,1,1.5054737890628056,4,1.497436457237318,1
A62,1,1.5054737890628056,8,1.5924866423039554,1
A62,1,1.5054737890628056,16,1.623867181344338,1
A62,1,1.5054737890628056,32,1.5061726874824133,1
A62,2,1.4702493087145814,0.5,1.308244655049533,1
A62,2,1.4702493087145814,1,1.5054737890628056,1
A62,2,1.4702493087145814,2,1.4702493087145814,1
A62,2,1.4702493087145814,4,1.497436457237318,1
A62,2,1.4702493087145814,8,1.5924866423039554,1
A62,2,1.4702493087145814,16,1.623867181344338,1
A62,2,1.4702493087145814,32,1.5061726874824133,1
A62,4,1.497436457237318,0.5,1.308244655049533,1
A62,4,1.497436457237318,1,1.5054737890628056,1
A62,4,1.497436457237318,2,1.4702493087145814,1
A62,4,1.497436457237318,4,1.497436457237318,1
A62,4,1.497436457237318,8,1.5924866423039554,1
A62,4,1.497436457237318,16,1.623867181344338,1
A62,4,1.497436457237318,32,1.5061726874824133,1
A62,8,1.5924866423039554,0.5,1.308244655049533,1
A62,8,1.5924866423039554,1,1.5054737890628056,1
A62,8,1.5924866423039554,2,1.4702493087145814,1
A62,8,1.5924866423039554,4,1.497436457237318,1
A62,8,1.5924866423039554,8,1.5924866423039554,1
A62,8,1.5924866423039554,16,1.623867181344338,1
A62,8,1.5924866423039554,32,1.5061726874824133,1
A62,16,1.623867181344338,0.5,1.308244655049533,1
A62,16,1.623867181344338,1,1.5054737890628056,1
A62,16,1.623867181344338,2,1.4702493087145814,1
A62,16,1.623867181344338,4,1.497436457237318,1
A62,16,1.623867181344338,8,1.5924866423039554,1
A62,16,1.623867181344338,16,1.623867181344338,1
A62,16,1.623867181344338,32,1.5061726874824133,1
A62,32,1.5061726874824133,0.5,1.308244655049533,1
A62,32,1.5061726874824133,1,1.5054737890628056,1
A62,32,1.5061726874824133,2,1.4702493087145814,1
A62,32,1.5061726874824133,4,1.497436457237318,1
A62,32,1.5061726874824133,8,1.5924866423039554,1
A62,32,1.5061726874824133,16,1.623867181344338,1
A62,32,1.5061726874824133,32,1.5061726874824133,1
A63,0.5,1.3416907812901695,0.5,1.3416907812901695,1
A63,0.5,1.3416907812901695,1,1.431729212204242,1
A63,0.5,1.3416907812901695,2,1.3173024189008458,1
A63,0.5,1.3416907812901695,4,1.2822086997650461,1
