Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
B03_t09.TIF,4761,local,0.391581,0.608419,1391744,0
B03_t10.TIF,4762,local,0.307362,0.692638,1391744,0
B03_t11.TIF,4763,local,0.221203,0.778797,1391744,0
B03_t12.TIF,4764,local,0.145016,0.854984,1391744,0
B03_t13.TIF,4765,local,0.081457,0.918543,1391744,0
B03_t14.TIF,4766,local,0.042449,0.957551,1391744,0
B03_t15.TIF,4767,local,0.025008,0.974992,1391744,0
B03_t16.TIF,4768,local,0.004694,0.995306,1391744,0
B03_t17.TIF,4769,local,0.002406,0.997594,1391744,0
B03_t18.TIF,4770,local,0.001523,0.998477,1391744,0
B03_t19.TIF,4771,local,0.000544,0.999456,1391744,0
B03_t20.TIF,4772,local,0.000143,0.999857,1391744,0
B03_t21.TIF,4773,local,0.001009,0.998991,1391744,0
B03_t22.TIF,4774,local,0.000037,0.999963,1391744,0
B03_t23.TIF,4775,local,0.000967,0.999033,1391744,0
B03_t24.TIF,4776,local,0.00003,0.99997,1391744,0
B04_t0.TIF,4359,local,0.968668,0.031332,1391744,0
B04_t01.TIF,4777,local,0.926318,0.073682,1391744,0
B04_t02.TIF,4778,local,0.854711,0.145289,1391744,0
B04_t03.TIF,4779,local,0.782607,0.217393,1391744,0
B04_t04.TIF,4780,local,0.70268,0.29732,1391744,0
B04_t05.TIF,4781,local,0.640899,0.359101,1391744,0
B04_t06.TIF,4782,local,0.554667,0.445333,1391744,0
B04_t07.TIF,4783,local,0.575007,0.424993,1391744,0
B04_t08.TIF,4784,local,0.480608,0.519392,1391744,0
B04_t09.TIF,4785,local,0.564193,0.435807,1391744,0
B04_t10.TIF,4786,local,0.516514,0.483486,1391744,0
B04_t11.TIF,4787,local,0.502593,0.497407,1391744,0
B04_t12.TIF,4788,local,0.402085,0.597915,1391744,0
B04_t13.TIF,4789,local,0.409555,0.590445,1391744,0
B04_t14.TIF,4790,local,0.48181,0.51819,1391744,0
B04_t15.TIF,4791,local,0.481721,0.518279,1391744,0
B04_t16.TIF,4792,local,0.380483,0.619517,1391744,0
B04_t17.TIF,4793,local,0.366558,0.633442,1391744,0
B04_t18.TIF,4794,local,0.348044,0.651956,1391744,0
B04_t19.TIF,4795,local,0.379569,0.620431,1391744,0
B04_t20.TIF,4796,local,0.372123,0.627877,1391744,0
B04_t21.TIF,4797,local,0.439938,0.560062,1391744,0
B04_t22.TIF,4798,local,0.325892,0.674108,1391744,0
B04_t23.TIF,4799,local,0.404322,0.595678,1391744,0
B04_t24.TIF,4800,local,0.427075,0.572925,1391744,0
