Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
B04_t11.TIF,4787,local,0.508252,0.491748,1391744,0
B04_t12.TIF,4788,local,0.408206,0.591794,1391744,0
B04_t13.TIF,4789,local,0.417631,0.582369,1391744,0
B04_t14.TIF,4790,local,0.482165,0.517835,1391744,0
B04_t15.TIF,4791,local,0.480572,0.519428,1391744,0
B04_t16.TIF,4792,local,0.377739,0.622261,1391744,0
B04_t17.TIF,4793,local,0.356878,0.643122,1391744,0
B04_t18.TIF,4794,local,0.341712,0.658288,1391744,0
B04_t19.TIF,4795,local,0.370939,0.629061,1391744,0
B04_t20.TIF,4796,local,0.355011,0.644989,1391744,0
B04_t21.TIF,4797,local,0.425126,0.574874,1391744,0
B04_t22.TIF,4798,local,0.312892,0.687108,1391744,0
B04_t23.TIF,4799,local,0.389646,0.610354,1391744,0
B04_t24.TIF,4800,local,0.416578,0.583422,1391744,0
B05_t0.TIF,4360,local,0.966965,0.033035,1391744,0
B05_t01.TIF,4801,local,0.9321,0.0679,1391744,0
B05_t02.TIF,4802,local,0.920999,0.079001,1391744,0
B05_t03.TIF,4803,local,0.911842,0.088158,1391744,0
B05_t04.TIF,4804,local,0.901403,0.098597,1391744,0
B05_t05.TIF,4805,local,0.909852,0.090148,1391744,0
B05_t06.TIF,4806,local,0.900838,0.099162,1391744,0
B05_t07.TIF,4807,local,0.878378,0.121622,1391744,0
B05_t08.TIF,4808,local,0.863541,0.136459,1391744,0
B05_t09.TIF,4809,local,0.826094,0.173906,1391744,0
B05_t10.TIF,4810,local,0.818245,0.181755,1391744,0
B05_t11.TIF,4811,local,0.78098,0.21902,1391744,0
B05_t12.TIF,4812,local,0.691738,0.308262,1391744,0
B05_t13.TIF,4813,local,0.611232,0.388768,1391744,0
B05_t14.TIF,4814,local,0.692118,0.307882,1391744,0
B05_t15.TIF,4815,local,0.668329,0.331671,1391744,0
B05_t16.TIF,4816,local,0.5653,0.4347,1391744,0
B05_t17.TIF,4817,local,0.541109,0.458891,1391744,0
B05_t18.TIF,4818,local,0.442935,0.557065,1391744,0
B05_t19.TIF,4819,local,0.448396,0.551604,1391744,0
B05_t20.TIF,4820,local,0.439291,0.560709,1391744,0
B05_t21.TIF,4821,local,0.515534,0.484466,1391744,0
B05_t22.TIF,4822,local,0.40318,0.59682,1391744,0
B05_t23.TIF,4823,local,0.474122,0.525878,1391744,0
B05_t24.TIF,4824,local,0.422584,0.577416,1391744,0
B06_t0.TIF,4361,local,0.978321,0.021679,1391744,0
B06_t01.TIF,4825,local,0.926881,0.073119,1391744,0
B06_t02.TIF,4826,local,0.812137,0.187863,1391744,0
B06_t03.TIF,4827,local,0.719211,0.280789,1391744,0
B06_t04.TIF,4828,local,0.60782,0.39218,1391744,0
B06_t05.TIF,4829,local,0.619401,0.380599,1391744,0
B06_t06.TIF,4830,local,0.548361,0.451639,1391744,0
B06_t07.TIF,4831,local,0.52859,0.47141,1391744,0
B06_t08.TIF,4832,local,0.489591,0.510409,1391744,0
B06_t09.TIF,4833,local,0.414517,0.585483,1391744,0
B06_t10.TIF,4834,local,0.410016,0.589984,1391744,0
B06_t11.TIF,4835,local,0.391507,0.608493,1391744,0
B06_t12.TIF,4836,local,0.404748,0.595252,1391744,0
B06_t13.TIF,4837,local,0.315417,0.684583,1391744,0
B06_t14.TIF,4838,local,0.358289,0.641711,1391744,0
B06_t15.TIF,4839,local,0.384149,0.615851,1391744,0
B06_t16.TIF,4840,local,0.36719,0.63281,1391744,0
B06_t17.TIF,4841,local,0.33341,0.66659,1391744,0
B06_t18.TIF,4842,local,0.260789,0.739211,1391744,0
B06_t19.TIF,4843,local,0.257815,0.742185,1391744,0
B06_t20.TIF,4844,local,0.274223,0.725777,1391744,0
B06_t21.TIF,4845,local,0.321147,0.678853,1391744,0
B06_t22.TIF,4846,local,0.27488,0.72512,1391744,0
B06_t23.TIF,4847,local,0.324858,0.675142,1391744,0
B06_t24.TIF,4848,local,0.29289,0.70711,1391744,0
B07_t0.TIF,4362,local,0.955828,0.044172,1391744,0
B07_t01.TIF,4849,local,0.908062,0.091938,1391744,0
B07_t02.TIF,4850,local,0.875475,0.124525,1391744,0
B07_t03.TIF,4851,local,0.877585,0.122415,1391744,0
B07_t04.TIF,4852,local,0.848065,0.151935,1391744,0
B07_t05.TIF,4853,local,0.894699,0.105301,1391744,0
B07_t06.TIF,4854,local,0.900316,0.099684,1391744,0
B07_t07.TIF,4855,local,0.897182,0.102818,1391744,0
B07_t08.TIF,4856,local,0.896247,0.103753,1391744,0
B07_t09.TIF,4857,local,0.902868,0.097132,1391744,0
B07_t10.TIF,4858,local,0.888901,0.111099,1391744,0
B07_t11.TIF,4859,local,0.883313,0.116687,1391744,0
B07_t12.TIF,4860,local,0.862619,0.137381,1391744,0
